Store_ID,Platform,Product_Count,Monthly_Revenue,Avg_Discount_%,Return_Rate_%
650,Kartrocket,465,801993,9.35,6.34
651,BigCommerce,229,1048922,13.44,2.49
652,Paytm Mall,609,775571,5.45,3.04
653,Shopmatic,733,878282,15.01,7.71
654,StoreHippo,321,521761,18.75,3.27
655,StoreHippo,928,1388563,20.49,2.42
656,BigCommerce,242,374464,21.59,1.69
657,Unicommerce,753,604081,25.91,7.75
658,WooCommerce,22,1071911,10.39,1.3
659,Zepo,537,1771793,8.01,4.54
660,Instamojo,112,1118203,26.29,5.07
661,OpenCart,539,1422542,8.92,6.87
662,PrestaShop,447,527317,29.37,6.33
663,WooCommerce,512,1321209,26.06,8.11
664,PrestaShop,254,1019752,17.52,0.45
665,Dukaan,639,367942,29.54,2.96
666,WooCommerce,180,1847304,7.43,2.8
667,Dukaan,740,1798052,12.58,1.46
668,StoreHippo,771,387462,20.96,2.89
669,Instamojo,350,1464906,13.75,3.1
670,WooCommerce,352,1881055,28.21,5.22
671,Kartify,69,400046,6.64,6.64
672,PrestaShop,542,471773,18.74,3.81
673,Shopify,882,383478,19.77,7.19
674,StoreHippo,687,518379,21.32,3.36
675,Weebly,511,418863,11.39,2.9
676,Instamojo,601,1221675,14.11,5.41
677,Paytm Mall,700,783362,26.09,0.24
678,BigCommerce,291,747974,9.87,0.8
679,Custom,599,1373440,25.67,4.18
680,Weebly,886,1418328,19.07,9.43
681,Paytm Mall,271,157449,24.05,7.22
682,Weebly,579,1201404,22.84,0.88
683,Paytm Mall,715,1225189,10.19,8.46
684,Kartify,851,122095,19.22,7.32
685,BigCommerce,718,680212,26.69,6.11
686,WooCommerce,109,1576486,15.8,8.2
687,PrestaShop,465,670740,29.16,4.04
688,WooCommerce,351,137593,16.31,2.22
689,Martjack,158,741252,8.57,5.12
690,Zepo,376,1991983,14.74,5.49
691,Zepo,620,1437962,28.79,5.38
692,Shopmatic,293,952473,12.99,5.65
693,Zepo,38,176202,26.7,9.49
694,Instamojo,330,127606,27.03,9.02
695,StoreHippo,889,1222345,13.75,8.76
696,Shopmatic,905,168542,7.08,8.01
697,Zepo,997,1467158,23.11,9.43
698,Shopmatic,173,1885932,12.79,0.98
699,Volusion,409,625610,24.57,2.65
700,Custom,279,1256126,16.07,4.95
701,Volusion,639,1693906,17.13,8.47
702,Custom,902,1669282,24.45,5.05
703,Magento,816,505433,14.56,7.48
704,Magento,590,674987,16.08,1.39
705,Dukaan,144,140140,14.4,2.52
706,Instamojo,373,1565554,14.18,7.32
707,Instamojo,292,1634645,18.15,1.65
708,BigCommerce,638,1497307,25.22,3.51
709,Dukaan,830,1478078,14.04,2.65
710,Weebly,264,1396853,18.11,3.5
711,PrestaShop,867,1196204,21.77,7.08
712,Shopify,469,1699810,11.74,3.68
713,BigCommerce,949,1183634,11.94,5.55
714,Squarespace,266,531799,28.34,1
715,Kartrocket,539,1250118,23.09,8.05
716,Unicommerce,160,1403849,19.43,3.7
717,WooCommerce,381,1369251,21.19,6.49
718,Paytm Mall,27,1397758,5.73,7.25
719,Unicommerce,497,1448659,20.45,2.1
720,Martjack,371,92674,17.74,8.85
721,Squarespace,514,177572,18.64,6.16
722,StoreHippo,625,1848594,13.99,4.29
723,StoreHippo,852,1574268,7.04,1.82
724,Zepo,446,341975,9.83,9.42
725,Shopmatic,58,631462,28.77,7.55
726,Paytm Mall,612,1896287,15.22,2.08
727,Custom,206,481436,16.67,3.38
728,Shopify,615,1945618,6.32,8.1
729,Volusion,619,495935,5.94,6.96
730,Paytm Mall,773,830296,22.93,7.66
731,Magento,873,1151627,18.45,4.41
732,Kartify,112,1301661,17.72,7.16
733,StoreHippo,105,1417372,11.08,3.86
734,StoreHippo,63,1164100,23.62,2.11
735,Unicommerce,156,1574728,9.21,6.33
736,Unicommerce,440,318614,9.75,9.76
737,WooCommerce,93,1559390,16.52,3.11
738,Martjack,567,567733,12.16,4.61
739,Unicommerce,632,365617,11.19,6.74
740,Instamojo,531,987384,21.13,5.42
741,OpenCart,175,1854053,21.27,8.43
742,Magento,957,1143015,25.61,7.62
743,StoreHippo,274,326452,15.44,0.58
744,Unicommerce,190,141563,6.83,9.98
745,Zepo,747,801616,11.84,7.52
746,StoreHippo,189,1395801,29.5,8.64
747,Martjack,783,780602,19.91,6.51
748,Dukaan,891,1542175,22.74,8.56
749,PrestaShop,341,1632701,5.18,1.12
750,Magento,586,809495,17.96,3.48
751,Instamojo,475,1019655,5.94,8.76
752,StoreHippo,963,1740992,19.23,2.02
753,BigCommerce,622,217896,28.02,0.78
754,Weebly,809,1787009,29.21,7.88
755,OpenCart,632,1997659,18.51,8.35
756,Paytm Mall,174,671912,16.46,1.63
757,OpenCart,908,469515,28.63,8.54
758,Kartrocket,368,1067497,21.84,6.87
759,Paytm Mall,470,1812797,6.62,5.2
760,Martjack,895,80063,16.64,8.3
761,Kartify,672,1692317,11.01,4.19
762,Custom,192,1089272,16.75,1.94
763,Weebly,29,304371,16.39,2.85
764,Magento,759,1035976,19.55,5.05
765,Squarespace,284,152166,13.92,5.31
766,Martjack,457,1113082,9.11,8.06
767,Dukaan,779,1323989,17.59,7.91
768,StoreHippo,266,1047358,25.76,5.81
769,Custom,686,1212180,21.6,7.81
770,StoreHippo,565,1124602,13.46,1.92
771,WooCommerce,518,470888,28.39,0.5
772,StoreHippo,148,1413133,27.81,8.74
773,Volusion,691,1353692,10.23,0.76
774,Volusion,620,1425786,5.99,2.47
775,Paytm Mall,624,240285,23.53,6.95
776,Kartrocket,346,1149547,25.69,4.09
777,Instamojo,772,470497,29.2,8.76
778,Weebly,854,163978,27.25,2.98
779,Squarespace,999,1257739,20.01,0.12
780,BigCommerce,423,1935502,18.25,3.01
781,PrestaShop,648,153864,5.7,5.78
782,Kartify,625,1081259,11.17,3.76
783,WooCommerce,694,986114,16.49,5.35
784,Martjack,630,444295,20.71,8.77
785,PrestaShop,644,669674,18.93,9.12
786,BigCommerce,378,1538543,23.57,2.66
787,Shopify,622,1708990,11.99,4.62
788,PrestaShop,877,498648,19.12,5.49
789,PrestaShop,737,1784887,7.2,9.49
790,Shopmatic,36,655151,15.34,9.99
791,Custom,293,390435,23.75,2.35
792,Zepo,704,175659,22.34,7.27
793,Squarespace,135,1813808,29.77,3.78
794,Magento,880,1105811,11.95,0.08
795,Instamojo,999,1443453,17.45,0.09
796,Volusion,712,1161288,13.24,4.61
797,BigCommerce,110,1251121,16.02,4.88
798,Custom,101,1821503,26.42,0.23
799,PrestaShop,343,812178,22.11,6.87
800,WooCommerce,980,175849,27.06,2.94
801,Kartify,133,1074903,10.09,5.6
802,Zepo,788,305493,26.83,3.01
803,Custom,77,654111,6.49,1.67
804,StoreHippo,173,1202791,27.21,4.07
805,PrestaShop,896,1863935,13.23,2.32
806,Paytm Mall,423,82230,12.86,5.35
807,PrestaShop,647,396717,17.8,1.99
808,Instamojo,874,797948,28.52,5.08
809,WooCommerce,285,512092,6.19,1.57
810,StoreHippo,334,352788,13.81,6.71
811,Zepo,734,1278312,26.41,7.54
812,Volusion,60,881635,14.9,1.1
813,Instamojo,124,1427397,9.98,4.68
814,Martjack,920,1517217,15.62,0.71
815,Kartrocket,909,697534,14.64,5.98
816,BigCommerce,212,1183393,27.89,2.64
817,PrestaShop,420,1337233,24.05,5.28
818,Custom,297,1315609,17.63,5.17
819,Instamojo,373,281414,29.71,9.24
820,Kartify,768,306812,16.63,5.49
821,Shopify,956,1954814,6.46,5.83
822,Kartify,752,354958,11.56,4.02
823,Paytm Mall,599,1693083,15.9,9.49
824,Kartrocket,728,220956,8.92,7.77
825,StoreHippo,275,1456065,28.69,2.85
826,Shopify,670,1355710,24.17,8.44
827,Unicommerce,843,1460808,11.71,4.32
828,PrestaShop,966,905754,19.77,8.29
829,BigCommerce,680,71650,23.04,8.23
830,Zepo,118,1454962,28.53,1.89
831,Custom,607,976694,27.04,7.01
832,Martjack,301,1923204,17.88,2.91
833,Zepo,902,1269097,24.37,2.97
834,Magento,422,1269309,19.05,2.96
835,Shopify,128,866141,18.82,7.26
836,PrestaShop,719,292037,7.87,2.3
837,Dukaan,218,1179004,8.15,0.01
838,Weebly,322,256251,18.24,7.15
839,BigCommerce,346,584231,11.72,1.71
840,Weebly,173,1797176,5.53,1.04
841,Kartrocket,571,1537552,23.07,2.38
842,WooCommerce,664,71042,5.81,3.8
843,Martjack,424,1875706,19.88,4.76
844,Volusion,481,880326,18.48,0.45
845,WooCommerce,151,1028582,29.22,9.71
846,Kartify,810,368903,17.11,7.16
847,Shopify,893,1466693,6.59,3.23
848,BigCommerce,103,1929314,18.79,3.19
849,Squarespace,418,944801,26.03,4.49
850,Paytm Mall,773,1809307,29.92,6.26
851,Squarespace,647,1774854,15.76,1.46
852,Zepo,128,864811,13.01,1.89
853,StoreHippo,240,432811,27.67,8.59
854,PrestaShop,923,551691,9.78,2.56
855,Magento,572,1058314,20.39,3.8
856,Paytm Mall,387,264304,15.14,8.71
857,BigCommerce,166,446178,6.03,6.63
858,Kartrocket,131,1767787,13.68,3.42
859,Dukaan,634,488963,11.63,6.84
860,Unicommerce,577,961612,22.15,0.2
861,Zepo,943,364493,28.72,7.36
862,Squarespace,513,251904,11.7,4.87
863,WooCommerce,524,761716,25.29,8.13
864,Kartrocket,494,720105,6.38,9.55
865,Magento,855,55730,18.45,9.26
866,Magento,909,1505713,6.76,9.09
867,Shopify,290,1852366,28.35,5.12
868,Volusion,440,1300786,24.16,3.6
869,Volusion,916,788471,21.45,4.65
870,Zepo,726,1117599,25.6,6.9
871,Squarespace,386,1749660,21.19,8.84
872,BigCommerce,299,1966541,29.22,2.07
873,Unicommerce,302,395430,22.85,9.18
874,Magento,59,878411,28.12,8.15
875,BigCommerce,978,1907845,17.93,9.79
876,BigCommerce,208,458213,7.93,8.8
877,Instamojo,183,1989983,18.2,2.8
878,Unicommerce,555,750399,8.17,1.06
879,Custom,555,1619186,19.81,1.12
880,Martjack,23,70923,17.06,2.91
881,Weebly,854,1893884,20.56,6.14
882,Dukaan,309,897405,5.25,8.04
883,Volusion,972,1494679,9.87,8.99
884,Volusion,452,244795,17.28,6.24
885,OpenCart,490,878854,28.76,0.06
886,Volusion,200,283462,14.59,1.86
887,Unicommerce,267,101413,15.61,1
888,Instamojo,647,938916,22.87,3.63
889,PrestaShop,298,1354295,20.09,5.01
890,Shopify,896,603044,12.47,0.43
891,StoreHippo,600,1432296,15.27,3.48
892,Shopify,882,1741112,10.44,1.79
893,Paytm Mall,273,1371024,29.15,6.47
894,Shopify,200,1653205,8.27,4.64
895,StoreHippo,849,460226,14.3,4.95
896,WooCommerce,700,1225615,5.65,4.28
897,Unicommerce,844,1814694,10.54,9.56
898,Volusion,528,1785594,24.51,2.15
899,Volusion,780,230074,10.03,5.17
900,Instamojo,719,1857254,7,7.36
901,OpenCart,585,706735,16.86,5.57
902,Instamojo,345,1722349,5.25,9.29
903,PrestaShop,376,858524,7.12,3.78
904,PrestaShop,844,181562,25.19,4.64
905,Magento,669,1102305,24.29,0.89
906,OpenCart,699,1759910,27.88,6.09
907,Instamojo,410,692510,26.36,2.88
908,Volusion,634,1445936,22.08,1.6
909,Weebly,953,658148,6.31,5.45
910,Kartify,104,308360,24.57,5.32
911,StoreHippo,336,409014,26.14,0.76
912,StoreHippo,231,1119974,24.98,6.98
913,Shopify,534,346794,17.71,6.24
914,Kartify,403,678177,10.82,1.89
915,OpenCart,710,1363879,26.13,4.69
916,Custom,361,410306,23.18,7.2
917,PrestaShop,834,1554558,29.52,5.29
918,Shopify,983,1324535,8.89,3.95
919,BigCommerce,863,677122,10.64,3.22
920,Shopify,57,1508857,10.29,6.1
921,Custom,530,1644502,24.81,9.39
922,WooCommerce,439,1886081,9.67,6.72
923,Weebly,770,1538303,6.67,0.75
924,BigCommerce,188,1838243,29.96,4.61
925,Weebly,984,568490,5.62,8.91
926,Shopify,928,1854933,25.88,0.94
927,PrestaShop,362,603608,14.13,9.89
928,Martjack,845,513092,26.04,9.49
929,StoreHippo,325,84924,18.87,0.78
930,Custom,561,1311368,27.54,9.33
931,Martjack,721,1532526,28.15,3.63
932,Kartify,888,1953124,5.23,8.45
933,StoreHippo,556,745385,6.89,4.18
934,Volusion,131,1100735,11.26,4.41
935,BigCommerce,430,623228,21.73,6.34
936,StoreHippo,966,1702300,27.21,7.74
937,Custom,225,520192,16.5,0.34
938,Kartrocket,204,1637542,20.17,5.93
939,Martjack,401,1815011,9.71,1.87
940,WooCommerce,515,490420,25.12,3.46
941,Instamojo,398,1503813,29.18,3.48
942,Instamojo,66,712132,11.71,4.69
943,Custom,905,1690027,17.37,3.34
944,Custom,759,815328,7.15,1.07
945,Zepo,570,779115,18.98,1.46
946,BigCommerce,547,204536,17.57,0.33
947,Kartify,523,625425,8.61,4.7
948,Zepo,41,473448,16.05,9.54
949,Weebly,232,897929,13.35,1.16
950,Volusion,329,551233,18.05,9.46
951,PrestaShop,680,674773,19.64,7.33
952,PrestaShop,987,1339546,5.21,6.37
953,Volusion,772,1728332,24.03,6.45
954,StoreHippo,291,1052021,22.83,8.27
955,Unicommerce,590,50901,14.16,1.07
956,Zepo,818,137980,6.32,5.05
957,Kartrocket,957,1468314,23.87,6.97
958,Martjack,221,1575389,28.88,5.87
959,Volusion,51,839313,11,8.33
960,Dukaan,462,342007,13.09,0.72
961,Shopify,181,816722,9.6,6.91
962,StoreHippo,786,448838,19.42,5.34
963,Volusion,273,565956,8.87,3.79
964,Zepo,540,1574960,13.9,3.4
965,Kartrocket,996,537063,22.43,6.21
966,Kartrocket,670,776546,19,8.91
967,Custom,499,881633,14.66,4.96
968,Shopmatic,29,301839,15.51,8.25
969,Custom,745,1075264,19.05,4.02
970,BigCommerce,524,1419971,5.15,1.02
971,BigCommerce,804,646860,6.96,0.62
972,Volusion,855,1662119,27.03,0.51
973,Weebly,579,1686076,6.95,3.8
974,Paytm Mall,455,886642,22.67,3.37
975,Squarespace,130,437773,28,7.18
976,Instamojo,172,72499,11.77,7.43
977,Unicommerce,654,676840,14.26,0.51
978,Volusion,936,494844,19.22,2.21
979,Squarespace,888,1684224,27.04,2.74
980,Zepo,121,1496395,28.55,5.48
981,Shopify,772,536525,23.49,1.45
982,Unicommerce,852,921905,7.17,1.34
983,BigCommerce,210,193704,21.73,9.44
984,Unicommerce,748,735967,15.26,8.04
985,Custom,582,1190449,16.77,1.81
986,Shopify,823,115756,6.23,4.07
987,Instamojo,100,490210,9.78,3.56
988,Volusion,508,1293030,24.76,7.91
989,StoreHippo,914,1417064,16.35,5.1
990,StoreHippo,107,1545567,12.54,1.28
991,Squarespace,213,1499141,14.6,7.39
992,Squarespace,123,1956162,26.36,3.97
993,Weebly,802,1650328,23.72,2.63
994,Kartify,115,1534416,11.81,3.75
995,Squarespace,442,1220473,7.94,4.98
996,Magento,910,570082,11.3,3.43
997,Kartify,217,349488,28.02,2.42
998,Zepo,20,1093361,19.54,3.99
999,PrestaShop,426,133791,18.34,0.19
1000,WooCommerce,397,1778235,19.91,7.72
1001,OpenCart,186,753335,14.15,1.71
1002,Dukaan,528,1231110,25.18,0.44
1003,WooCommerce,657,1180017,18.08,6.54
1004,Paytm Mall,332,1975464,7.92,7.74
1005,Zepo,612,1966796,8.23,8.14
1006,Kartrocket,437,1336188,18.42,4.94
1007,Instamojo,782,483797,28.41,2.05
1008,OpenCart,700,1330020,12.71,7.37
1009,Kartify,496,1038793,26.74,7
1010,PrestaShop,92,850607,24.1,2.46
1011,Shopify,160,187263,11.2,9.03
1012,Paytm Mall,601,395578,5.91,1.04
1013,Zepo,281,1707382,7.55,9.83
1014,Dukaan,359,1834094,23.21,8.6
1015,Paytm Mall,327,1951545,9.99,6.88
1016,OpenCart,264,952153,14.28,9.39
1017,Paytm Mall,534,97645,17.54,7.22
1018,Kartify,356,289608,23.14,1.9
1019,Squarespace,594,597571,7.83,4.42
1020,Paytm Mall,580,1614945,15.16,0.72
1021,Kartify,95,399115,17.13,3.9
1022,Volusion,899,1977767,18.52,7.42
1023,Paytm Mall,194,1813059,25.46,3.86
1024,OpenCart,128,152780,9.29,3.3
1025,Shopify,202,1521816,25.2,5.95
1026,Martjack,211,1541422,22.32,8.72
1027,Instamojo,84,867166,18.9,0.48
1028,Instamojo,868,1099091,22.49,3.85
1029,Paytm Mall,982,1995790,15.3,1.58
1030,Martjack,493,903159,8.46,6.95
1031,Shopmatic,802,1851736,21.64,1.06
1032,Volusion,119,945596,18.12,6.65
1033,Instamojo,563,1406936,20.98,2.86
1034,Dukaan,883,383977,13.45,1.99
1035,Shopify,147,633043,27.67,9.36
1036,Unicommerce,471,1650720,19.68,0.19
1037,Instamojo,933,558175,7.14,4.38
1038,StoreHippo,388,1172446,16.25,0.22
1039,Dukaan,870,1235656,23.91,4.84
1040,WooCommerce,62,1892995,24.85,5.01
1041,Paytm Mall,903,146502,17.36,3.22
1042,Dukaan,438,640611,27.37,1.32
1043,PrestaShop,507,482206,11.69,3.76
1044,Instamojo,97,1894881,15.26,6.72
1045,Custom,845,787902,27.46,7.82
1046,Shopify,820,1577553,27.41,5.31
1047,Volusion,289,741804,22.14,5.9
1048,OpenCart,693,478556,26.47,2.01
1049,Magento,720,1728083,7.22,2.87
1050,Weebly,778,1627897,26.62,1.62
1051,Weebly,919,385468,13.02,2.49
1052,Instamojo,747,1900697,9.46,2.25
1053,Unicommerce,334,1732620,10.98,5.19
1054,WooCommerce,944,530350,15.45,5.63
1055,Shopify,870,546232,11.28,9.45
1056,Dukaan,921,1587031,13.01,1.96
1057,OpenCart,908,1360786,8.37,6.42
1058,Volusion,964,1737023,12.4,8.17
1059,Shopify,187,1799182,19.31,5.6
1060,Magento,358,581821,16.05,2.55
1061,Volusion,212,1824088,13.67,2.63
1062,StoreHippo,472,1865517,23.66,0.39
1063,BigCommerce,302,1476548,27.34,3.05
1064,Magento,355,1944666,23.92,7.45
1065,Instamojo,409,1923506,13.3,0.48
1066,Shopify,544,1731892,23.61,2.19
1067,StoreHippo,259,1896780,8.8,7.06
1068,Volusion,851,925817,8.26,7.83
1069,WooCommerce,977,1016540,13.64,4.55
1070,Magento,502,300231,25.19,6.98
1071,Unicommerce,678,1111516,11.16,3.88
1072,Unicommerce,735,430171,6.58,1.6
1073,Zepo,611,591220,8.29,3.98
1074,Shopmatic,910,1324953,26.47,5.8
1075,Custom,574,500043,20.84,9.48
1076,Kartify,477,1028935,11.33,0.69
1077,BigCommerce,108,1123224,18.88,5.07
1078,Unicommerce,679,1080451,18.19,3.29
1079,Shopmatic,114,82966,21.39,5.08
1080,Dukaan,471,470993,10.83,0.24
1081,OpenCart,447,1354309,26.61,3.13
1082,Weebly,170,213639,12.73,8.2
1083,OpenCart,533,296331,22.35,5.54
1084,Shopify,395,984678,5.4,4.51
1085,Instamojo,41,1141174,14.32,2.86
1086,Shopmatic,902,240271,13.79,2.98
1087,Instamojo,332,457014,18.59,3.83
1088,Custom,859,1032868,6.82,8.36
1089,Dukaan,538,897516,24.75,9.67
1090,WooCommerce,225,749597,10.44,4.39
1091,Shopify,971,1819433,21.93,3.93
1092,StoreHippo,394,705538,25.08,8.47
1093,BigCommerce,470,298004,19.05,4.27
1094,Kartify,645,1053510,23.52,5.52
1095,Zepo,803,67118,21.55,2.31
1096,Weebly,614,1121192,13.89,7.44
1097,WooCommerce,198,181870,25.22,5.32
1098,Magento,229,1368321,12.37,8.09
1099,Kartrocket,519,1910371,19.28,7.81
1100,Kartify,483,52795,23.63,2.15
1101,BigCommerce,859,1196038,14.47,7.16
1102,BigCommerce,143,1537056,12.57,8
1103,PrestaShop,132,1463612,16.48,3.46
1104,Squarespace,31,1433553,25.45,1.73
1105,WooCommerce,145,1621480,28.25,0.03
1106,Kartrocket,584,1363804,18.63,4.51
1107,Magento,350,1980873,21.54,3.52
1108,Kartify,920,1568438,27.58,5.55
1109,Kartrocket,302,837163,7.46,1.88
1110,Paytm Mall,159,1230777,10.8,8.6
1111,Weebly,420,209094,22.72,2.58
1112,Unicommerce,921,313749,25.59,2.26
1113,Paytm Mall,116,1176082,26.43,4.81
1114,Dukaan,536,814601,15.38,4.99
1115,Instamojo,588,1142706,7.23,2.15
1116,Paytm Mall,943,996769,15.94,2.72
1117,Unicommerce,865,213402,10.77,1.7
1118,Squarespace,88,904901,12.28,7.18
1119,Volusion,137,1244835,24.31,7.7
1120,WooCommerce,907,469007,6.89,4.62
1121,Martjack,78,1451156,25.69,7.14
1122,OpenCart,52,1300258,15.69,7.36
1123,Squarespace,337,1473061,19.9,1.38
1124,Zepo,69,273034,7.24,9.66
1125,Unicommerce,899,559394,13.43,8.21
1126,Custom,508,1722558,7.24,2.04
1127,Martjack,38,594061,29.04,1.86
1128,WooCommerce,745,840671,25.18,1.26
1129,BigCommerce,216,333007,16.49,1.38
1130,Zepo,910,363559,10.59,7.48
1131,PrestaShop,469,118968,28.34,4.7
1132,Dukaan,578,543891,13.61,7.83
1133,Weebly,698,634718,9.02,7.46
1134,Custom,471,1348648,19.08,6.05
1135,Squarespace,308,51515,28.59,6.86
1136,PrestaShop,160,147206,5.1,0.18
1137,WooCommerce,103,295282,10.95,3.12
1138,Paytm Mall,713,1858566,28.46,6.38
1139,BigCommerce,410,457821,9.28,0.09
1140,PrestaShop,610,892672,7.83,0.33
1141,Kartrocket,234,55586,19.25,8.52
1142,Weebly,545,1068725,26.55,6.84
1143,PrestaShop,234,958806,16.93,2.65
1144,Volusion,422,819565,29.86,6.88
1145,WooCommerce,147,1654050,21.98,7.92
1146,Kartrocket,841,1649792,6.85,3.07
1147,Martjack,496,1852200,29.82,0.36
1148,OpenCart,779,1837023,15.2,9.33
1149,Weebly,423,1483710,12.19,3.45
1150,Martjack,48,1447749,18.95,1.06
1151,Paytm Mall,811,594999,12.61,4.92
1152,Unicommerce,357,1677826,7.16,7.68
1153,WooCommerce,850,70039,5.04,2.22
1154,Zepo,733,1659425,16.24,2.69
1155,Shopify,380,256555,25.92,2.43
1156,Instamojo,588,1589663,19.31,9.92
1157,Custom,411,1048899,29.98,1.97
1158,Instamojo,237,1318306,12.17,5.76
1159,Zepo,593,51577,12.01,9.25
1160,Volusion,688,157792,8.99,1.47
1161,Zepo,221,995854,9.1,9.71
1162,Custom,36,1870844,12.13,9.47
1163,Paytm Mall,341,1337116,24.82,8.85
1164,OpenCart,537,1001302,27.64,2.15
1165,Volusion,589,1327082,29.38,6.34
1166,Magento,344,1835353,10.81,7.61
1167,WooCommerce,431,60785,27.03,9.86
1168,StoreHippo,337,1170803,13.21,1.8
1169,BigCommerce,700,955112,7.82,7.66
1170,Shopify,984,898389,26.75,3.39
1171,Custom,101,1688295,20.9,1.76
1172,StoreHippo,493,1509089,9.12,4.21
1173,Kartify,487,908326,15.75,7.94
1174,Instamojo,444,1346517,12.18,4.65
1175,Magento,964,1817708,23.42,5.38
1176,Kartify,750,200653,16.34,9.95
1177,Zepo,708,367336,29.73,3.99
1178,Paytm Mall,223,313606,6.37,6.15
1179,Martjack,602,440992,13.88,3.65
1180,Zepo,406,1818109,17.05,3.93
1181,WooCommerce,797,983015,17.58,6.96
1182,Squarespace,117,1436826,12.9,9.38
1183,WooCommerce,364,1409385,23.23,5.42
1184,Squarespace,822,1798350,26.87,7.68
1185,Squarespace,227,1441730,28.47,0.89
1186,Volusion,533,1695437,25.13,2.11
1187,Paytm Mall,655,274737,26.26,5.02
1188,Shopify,811,944235,18.76,0.2
1189,Zepo,605,693970,25.65,2.53
1190,Volusion,185,1636250,12.59,5.17
1191,Weebly,41,436213,14.96,0.15
1192,OpenCart,173,1153036,12.92,2.65
1193,Magento,958,449437,16.68,5.14
1194,Magento,458,466690,12.14,5.73
1195,Dukaan,314,1073577,29.04,9.26
1196,BigCommerce,238,1213951,12.82,6.45
1197,Kartrocket,688,949092,7.45,4.15
1198,Kartrocket,514,202117,18.17,9.3
1199,Instamojo,249,927751,6.43,7.85
1200,PrestaShop,39,1215158,7.76,2
1201,WooCommerce,572,1597485,10.48,1.31
1202,Kartrocket,969,972426,16.61,6.76
1203,Instamojo,167,1865879,15.83,5.6
1204,BigCommerce,127,728066,24.99,7.9
1205,Kartrocket,422,1927779,23.49,7.39
1206,Paytm Mall,615,1675199,15.66,6.25
1207,Paytm Mall,502,1851951,13.34,9.86
1208,Weebly,386,102949,12.91,5.34
1209,Paytm Mall,853,513930,24.35,1.13
1210,StoreHippo,433,145558,6.3,8.28
1211,Kartrocket,328,1507032,5.32,2.52
1212,Shopmatic,821,1059260,24.89,7.77
1213,Instamojo,937,1987280,16.93,9.57
1214,Volusion,854,839148,8.27,6.97
1215,Paytm Mall,153,1246222,10.89,5.96
1216,BigCommerce,738,1865751,28.31,4.6
1217,Shopmatic,302,1565509,26.49,3.64
1218,PrestaShop,797,1603091,22.74,3.53
1219,Volusion,92,767186,17.06,6.36
1220,Dukaan,500,1774149,18.01,7.51
1221,Kartrocket,371,121916,29.38,6.79
1222,StoreHippo,579,1820087,29.14,1.98
1223,Squarespace,345,1358166,10.38,4.94
1224,Martjack,764,822378,25.28,7.92
1225,StoreHippo,462,1673770,9.93,4.76
1226,Weebly,119,1885471,10.34,5.37
1227,Shopmatic,78,1173270,21.9,7.71
1228,OpenCart,527,463867,15.13,6.61
1229,Paytm Mall,277,905126,28.29,4.09
1230,OpenCart,432,1380728,7.23,8.95
1231,Unicommerce,471,1079242,17.79,1.63
1232,StoreHippo,84,120474,27.96,9.96
1233,OpenCart,614,1661049,27.6,1.19
1234,Squarespace,173,400068,8.91,0.15
1235,Instamojo,285,1360624,14.17,8.9
1236,Shopmatic,840,1041921,20.48,2.45
1237,Volusion,98,1879438,8.98,7.3
1238,Dukaan,334,776499,29.2,8.11
1239,Dukaan,681,871412,27.87,8.59
1240,Kartify,966,1645368,9.17,9.92
1241,OpenCart,579,1153546,8.03,2.94
1242,Magento,936,1377486,7.14,7.1
1243,Dukaan,910,691232,27.74,1.15
1244,Weebly,267,1978930,9.84,4.07
1245,OpenCart,809,454911,15.41,8.48
1246,Paytm Mall,887,461012,16.22,3.68
1247,Unicommerce,629,1272191,19.98,5.91
1248,Magento,433,1596242,6.79,5.04
1249,Kartrocket,44,1787075,10.67,6.46
1250,Martjack,303,1219070,28.29,9.73
1251,WooCommerce,468,1857805,27.71,0.56
1252,Magento,900,1631666,24.53,5.74
1253,BigCommerce,320,221277,5.49,8.63
1254,Zepo,87,541966,13.18,4.81
1255,Volusion,26,346303,20.7,0.79
1256,Kartrocket,836,1110092,11.88,5.61
1257,OpenCart,156,1411212,27.74,3.32
1258,StoreHippo,183,865518,20.85,1.55
1259,Paytm Mall,102,1736622,6.8,8.49
1260,Custom,916,1653344,27.73,5.22
1261,Martjack,669,233163,28.94,9.33
1262,Dukaan,439,1226599,6.94,8.06
1263,Shopify,92,422339,18.31,6.93
1264,Shopmatic,256,1277414,12.58,0.05
1265,Martjack,65,875169,14.82,4.28
1266,Weebly,637,321409,9.49,1.97
1267,Kartrocket,947,688453,19.45,9.11
1268,WooCommerce,819,693789,28.95,1.75
1269,Magento,281,1872193,17.58,2.86
1270,Weebly,195,1431710,7.07,5.17
1271,WooCommerce,185,544670,20.5,2.63
1272,Martjack,676,851818,13.51,2.1
1273,Martjack,861,1989726,26.4,5.99
1274,Dukaan,389,873857,15.87,0.89
1275,Magento,814,171635,9.82,0.58
1276,OpenCart,73,748614,9.78,3.72
1277,Unicommerce,709,270935,24.22,7.21
1278,Kartify,438,1610142,11.64,5.55
1279,Paytm Mall,775,1152210,24.18,4.23
1280,Kartrocket,526,1054221,10.15,5.66
1281,Shopmatic,360,753022,13.04,3.65
1282,Kartrocket,146,923420,16.64,9.36
1283,StoreHippo,428,1857720,28.58,0.55
1284,Weebly,943,1991345,28.29,6.73
1285,OpenCart,386,542503,10.17,8.91
